-20,-20,-14,-20,-12,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-18,-20,-20,-20,-20,-20,-20,-20,-20,-20,-10,-20,-20,-6,-20,-20,-14,-20,-20,-20,-20,-10,-10,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-10,-8,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-12,-20,-20,-18,-20,-20,-12,-20,-20,-20,-20,-20,-20,-10,-8,-10,-8,-10,-8,-8,-8,-8,-10,-10,-14,-9,-10,-8,-8,-8,-14,-8,-8,-8,-8,-14,-10,-8,-8,-8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,40,54,74,86,106,126,146,166,186,206,226,246,266,286,306,326,344,364,384,404,424,444,464,484,504,524,534,554,574,580,600,620,634,654,674,694,714,724,734,754,774,794,814,834,854,874,894,914,934,954,974,994,1014,1034,1054,1074,1094,1114,1134,1154,1164,1172,1192,1212,1232,1252,1272,1292,1312,1332,1352,1372,1392,1412,1432,1452,1472,1492,1512,1524,1544,1564,1582,1602,1622,1634,1654,1674,1694,1714,1734,1754,1764,1772,1782,1790,1800,1808,1816,1824,1832,1842,1852,1866,1875,1885,1893,1901,1909,1923,1931,1939,1947,1955,1969,1979,1987,1995,2003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-14,-9,-20,-20,-20,-20,-20,-20,-10,-11,-20,-20,-15,-20,-20,-8,-6,-8,-20,-6,-17,-8,-8,-6,-6,-6,-16,-12,-8,-16,-8,-6,-6,-14,-8,-6,-7,-6,-8,-6,-6,-6,-6,-6,-6,-6,-6,-6,-8,-6,-6,-6,-6,-6,-7,-6,-6,-8,-6,-6,-6,-6,-6,-6,-8,-6,-6,-6,-6,-6,-8,-8,-6,-6,-6,-6,-6,-6,-6,-8,-8,-10,-6,-6,-8,-6,-20,-6,-8,-6,-6,-6,-6,-6,-6,-8,-6,-6,-6,-6,-8,-6,-6,-6,-6,-10,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-20,-20,-20,-20,-20,-20,-20,-16,-20,-20,-20,-18,-20,-20,-20,-20,-20,-20,-20,-20,-20,-17,-20,-20,-20,,,,
20,40,60,80,100,120,140,160,180,200,220,240,260,280,300,320,340,360,380,400,420,440,460,480,500,514,523,543,563,583,603,623,643,653,664,684,704,719,739,759,767,773,781,801,807,824,832,840,846,852,858,874,886,894,910,918,924,930,944,952,958,965,971,979,985,991,997,1003,1009,1015,1021,1027,1033,1041,1047,1053,1059,1065,1071,1078,1084,1090,1098,1104,1110,1116,1122,1128,1134,1142,1148,1154,1160,1166,1172,1180,1188,1194,1200,1206,1212,1218,1224,1230,1238,1246,1256,1262,1268,1276,1282,1302,1308,1316,1322,1328,1334,1340,1346,1352,1360,1366,1372,1378,1384,1392,1398,1404,1410,1416,1426,1432,1438,1444,1450,1456,1462,1468,1474,1480,1486,1492,1498,1504,1510,1530,1550,1570,1590,1610,1630,1650,1666,1686,1706,1726,1744,1764,1784,1804,1824,1844,1864,1884,1904,1924,1941,1961,1981,2001,,,,
-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-13,-20,-20,-20,-20,-20,-20,-20,-12,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-19,-20,-20,-20,-20,-8,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-13,-20,-20,-20,-20,-20,-20,-20,-20,-20,-8,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-8,-20,-20,-20,-20,-20,-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,40,60,80,100,120,140,160,180,200,220,240,260,280,300,320,340,360,380,400,420,440,460,480,500,520,540,560,573,593,613,633,653,673,693,713,725,745,765,785,805,825,845,865,885,905,925,945,964,984,1004,1024,1044,1052,1072,1092,1112,1132,1152,1172,1192,1212,1232,1252,1272,1292,1312,1332,1352,1372,1392,1412,1432,1452,1465,1485,1505,1525,1545,1565,1585,1605,1625,1645,1653,1673,1693,1713,1733,1753,1773,1793,1813,1833,1853,1873,1881,1901,1921,1941,1961,1981,2001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-20,-20,-20,-20,-20,-20,-20,-20,-12,-20,-17,-20,-20,-20,-20,-20,-20,-20,-20,-20,-19,-20,-20,-20,-20,-20,-20,-20,-16,-6,-20,-14,-8,-6,-20,-20,-20,-20,-20,-20,-20,-20,-20,-6,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-8,-20,-20,-20,-20,-20,-20,-20,-20,-14,-20,-20,-20,-20,-20,-20,-20,-20,-16,-8,-20,-20,-20,-20,-10,-20,-12,-12,-20,-20,-20,-20,-20,-20,-20,-18,-20,-20,-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,40,60,80,100,120,140,160,172,192,209,229,249,269,289,309,329,349,369,389,408,428,448,468,488,508,528,548,564,570,590,604,612,618,638,658,678,698,718,738,758,778,798,804,824,844,864,884,904,924,944,964,984,1004,1024,1044,1064,1084,1104,1124,1144,1164,1184,1204,1224,1244,1264,1284,1292,1312,1332,1352,1372,1392,1412,1432,1452,1466,1486,1506,1526,1546,1566,1586,1606,1626,1642,1650,1670,1690,1710,1730,1740,1760,1772,1784,1804,1824,1844,1864,1884,1904,1924,1942,1962,1982,2002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-20,-20,-20,-20,-12,-20,-20,-20,-20,-20,-20,-20,-10,-20,-20,-20,-20,-20,-20,-11,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-8,-20,-20,-20,-6,-13,-8,-20,-20,-15,-20,-20,-20,-20,-20,-20,-8,-20,-20,-20,-20,-20,-8,-6,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-10,-6,-6,-6,-20,-20,-20,-20,-14,-20,-8,-16,-20,-20,-20,-20,-20,-20,-20,-6,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-18,-20,-20,-20,-18,-20,-20,-20,-20,-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,40,60,80,92,112,132,152,172,192,212,232,242,262,282,302,322,342,362,373,393,413,433,453,473,493,513,533,553,573,593,613,621,641,661,681,687,700,708,728,748,763,783,803,823,843,863,883,891,911,931,951,971,991,999,1005,1025,1045,1065,1085,1105,1125,1145,1165,1185,1205,1225,1245,1265,1275,1281,1287,1293,1313,1333,1353,1373,1387,1407,1415,1431,1451,1471,1491,1511,1531,1551,1571,1577,1597,1617,1637,1657,1677,1697,1717,1737,1757,1777,1797,1817,1835,1855,1875,1895,1913,1933,1953,1973,1993,2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-16,-20,-20,-17,-20,-20,-20,-20,-20,-6,-20,-20,-20,-20,-20,-20,-20,-20,-18,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-16,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-11,-6,-8,-6,-6,-6,-6,-20,-6,-6,-6,-8,-20,-6,-6,-6,-6,-6,-6,-7,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-8,-20,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-20,-8,-7,-6,-6,-6,-6,-7,-6,-6,-6,-6,-8,-6,-8,-6,-6,-6,-6,-8,-6,-6,-6,-20,-6,-20,-14,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-8,-6,-6,-6,-6,-6,,,,
16,36,56,73,93,113,133,153,173,179,199,219,239,259,279,299,319,339,357,377,397,417,437,457,477,497,517,537,557,577,597,613,633,653,673,693,713,733,753,773,793,813,833,853,873,893,913,933,953,973,993,1013,1033,1053,1073,1093,1113,1133,1153,1173,1193,1213,1233,1253,1264,1270,1278,1284,1290,1296,1302,1322,1328,1334,1340,1348,1368,1374,1380,1386,1392,1398,1404,1411,1417,1423,1429,1435,1441,1447,1453,1459,1465,1471,1477,1483,1489,1495,1501,1507,1513,1521,1541,1547,1553,1559,1565,1571,1577,1583,1589,1595,1601,1607,1613,1619,1625,1631,1637,1643,1649,1655,1661,1667,1673,1679,1699,1707,1714,1720,1726,1732,1738,1745,1751,1757,1763,1769,1777,1783,1791,1797,1803,1809,1815,1823,1829,1835,1841,1861,1867,1887,1901,1907,1913,1919,1925,1931,1937,1943,1949,1955,1961,1967,1975,1981,1987,1993,1999,2005,,,,
-20,-20,-15,-20,-20,-20,-20,-20,-20,-12,-20,-20,-12,-20,-8,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-15,-20,-20,-20,-20,-20,-20,-20,-20,-6,-20,-20,-20,-20,-20,-20,-20,-15,-8,-18,-14,-8,-12,-8,-8,-8,-10,-8,-8,-8,-9,-8,-8,-8,-8,-18,-8,-20,-20,-6,-20,-9,-20,-14,-20,-20,-15,-20,-20,-20,-15,-20,-20,-20,-6,-20,-20,-20,-20,-20,-18,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-18,-20,-20,-20,-20,-20,-18,-20,-10,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,40,55,75,95,115,135,155,175,187,207,227,239,259,267,287,307,327,347,367,387,407,427,447,467,487,502,522,542,562,582,602,622,642,662,668,688,708,728,748,768,788,808,823,831,849,863,871,883,891,899,907,917,925,933,941,950,958,966,974,982,1000,1008,1028,1048,1054,1074,1083,1103,1117,1137,1157,1172,1192,1212,1232,1247,1267,1287,1307,1313,1333,1353,1373,1393,1413,1431,1451,1471,1491,1511,1531,1551,1571,1591,1611,1631,1649,1669,1689,1709,1729,1749,1767,1787,1797,1817,1837,1857,1877,1897,1917,1937,1957,1977,1997,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-20,-19,-20,-20,-20,-20,-20,-20,-20,-17,-20,-20,-20,-6,-20,-20,-20,-12,-20,-20,-20,-20,-12,-13,-20,-20,-20,-20,-20,-20,-20,-6,-20,-20,-20,-20,-20,-20,-20,-10,-6,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-10,-20,-20,-20,-8,-20,-20,-6,-20,-20,-9,-14,-6,-6,-6,-6,-6,-6,-6,-6,-12,-6,-6,-8,-6,-6,-8,-6,-6,-6,-6,-20,-6,-20,-8,-6,-6,-6,-6,-6,-6,-6,-6,-6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,39,59,79,99,119,139,159,179,196,216,236,256,262,282,302,322,334,354,374,394,414,426,439,459,479,499,519,539,559,579,585,605,625,645,665,685,705,725,735,741,761,781,801,821,841,861,881,901,921,941,961,981,1001,1021,1041,1061,1081,1101,1121,1141,1161,1181,1201,1221,1241,1261,1281,1301,1321,1341,1361,1381,1401,1421,1441,1461,1481,1501,1521,1541,1561,1581,1591,1611,1631,1651,1659,1679,1699,1705,1725,1745,1754,1768,1774,1780,1786,1792,1798,1804,1810,1816,1828,1834,1840,1848,1854,1860,1868,1874,1880,1886,1892,1912,1918,1938,1946,1952,1958,1964,1970,1976,1982,1988,1994,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-17,-16,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-10,-10,-6,-20,-20,-20,-14,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-8,-6,-20,-19,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-6,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-17,-20,-14,-20,-20,-16,-20,-20,-20,-12,-10,-20,-6,-6,-6,-6,-6,-6,-6,-6,-8,-6,-6,-6,-6,-6,-8,-6,-6,-6,-6,-6,-6,-6,-6,-8,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-8,-6,-8,-6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,40,60,80,100,120,140,160,180,200,217,233,253,273,293,313,333,353,373,393,413,433,453,473,493,513,533,553,563,573,579,599,619,639,653,673,693,713,733,753,773,793,813,833,853,861,867,887,906,926,946,966,986,1006,1026,1046,1066,1086,1106,1126,1146,1166,1186,1206,1226,1246,1252,1272,1292,1312,1332,1352,1372,1392,1412,1432,1452,1472,1492,1512,1532,1552,1569,1589,1603,1623,1643,1659,1679,1699,1719,1731,1741,1761,1767,1773,1779,1785,1791,1797,1803,1809,1817,1823,1829,1835,1841,1847,1855,1861,1867,1873,1879,1885,1891,1897,1903,1911,1917,1923,1929,1935,1941,1947,1953,1959,1965,1971,1977,1985,1991,1999,2005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-20,-20,-9,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-16,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-10,-7,-14,-8,-6,-15,-20,-20,-20,-20,-6,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-12,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-19,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-17,-20,-20,-12,-20,-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,40,49,69,89,109,129,149,169,189,209,229,249,269,289,309,329,345,365,385,405,425,445,465,485,505,525,545,555,562,576,584,590,605,625,645,665,685,691,711,731,751,771,791,811,831,851,871,891,911,931,951,971,991,1011,1031,1051,1071,1091,1111,1131,1151,1171,1191,1203,1223,1243,1263,1283,1303,1323,1343,1363,1383,1403,1423,1443,1463,1483,1503,1523,1543,1563,1583,1602,1622,1642,1662,1682,1702,1722,1742,1762,1782,1802,1822,1842,1862,1882,1902,1919,1939,1959,1971,1991,2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-19,-20,-20,-20,-20,-20,-18,-20,-20,-20,-20,-20,-20,-18,-20,-6,-6,-20,-6,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-6,-17,-20,-12,-20,-7,-20,-20,-20,-20,-16,-6,-6,-6,-6,-8,-6,-14,-20,-6,-6,-6,-6,-6,-6,-6,-6,-6,-8,-6,-6,-7,-6,-20,-6,-6,-6,-6,-6,-6,-6,-20,-8,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-15,-8,-6,-6,-6,-8,-6,-6,-20,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-20,-6,-6,-6,-6,-6,-6,-6,-20,-6,-6,-6,-6,-20,-6,-6,-20,-6,-6,-6,-15,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,,,,,,,
20,40,60,80,100,120,140,160,180,200,220,240,260,280,300,319,339,359,379,399,419,437,457,477,497,517,537,557,575,595,601,607,627,633,653,673,693,713,733,753,773,793,813,833,853,859,876,896,908,928,935,955,975,995,1015,1031,1037,1043,1049,1055,1063,1069,1083,1103,1109,1115,1121,1127,1133,1139,1145,1151,1157,1165,1171,1177,1184,1190,1210,1216,1222,1228,1234,1240,1246,1252,1272,1280,1286,1292,1298,1304,1310,1316,1322,1328,1334,1340,1346,1352,1358,1364,1370,1376,1382,1397,1405,1411,1417,1423,1431,1437,1443,1463,1469,1475,1481,1487,1493,1499,1505,1511,1517,1523,1529,1535,1541,1547,1553,1559,1565,1571,1577,1583,1603,1609,1615,1621,1627,1633,1639,1645,1665,1671,1677,1683,1689,1709,1715,1721,1741,1747,1753,1759,1774,1794,1814,1834,1854,1874,1894,1914,1934,1954,1974,1994,2014,,,,,,,
-20,-17,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-6,-20,-20,-20,-10,-6,-16,-20,-18,-20,-20,-20,-20,-20,-16,-20,-20,-20,-20,-20,-20,-8,-20,-20,-20,-18,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-10,-20,-20,-20,-7,-20,-20,-20,-12,-6,-20,-20,-14,-20,-20,-20,-17,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-18,-20,-10,-14,-20,-20,-16,-20,-8,-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,37,57,77,97,117,137,157,177,197,217,237,257,277,297,317,337,357,377,397,417,437,457,477,497,517,537,543,563,583,603,613,619,635,655,673,693,713,733,753,773,789,809,829,849,869,889,909,917,937,957,977,995,1015,1035,1055,1075,1095,1115,1135,1155,1175,1195,1215,1235,1255,1275,1295,1315,1335,1345,1365,1385,1405,1412,1432,1452,1472,1484,1490,1510,1530,1544,1564,1584,1604,1621,1641,1661,1681,1701,1721,1741,1761,1781,1801,1821,1841,1859,1879,1889,1903,1923,1943,1959,1979,1987,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-13,-20,-20,-20,-20,-20,-20,-20,-20,-12,-20,-6,-6,-17,-20,-8,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-18,-20,-20,-20,-13,-20,-15,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-8,-8,-8,-8,-8,-8,-9,-11,-8,-8,-8,-8,-11,-8,-8,-8,-8,-8,-8,-8,-9,-14,-8,-8,-8,-8,-8,-8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,40,60,80,100,120,140,160,180,200,220,240,260,280,300,320,340,360,380,393,413,433,453,473,493,513,533,553,565,585,591,597,614,634,642,662,682,702,722,742,762,782,802,822,842,862,882,902,922,942,960,980,1000,1020,1033,1053,1068,1088,1108,1128,1148,1168,1188,1208,1228,1248,1268,1288,1308,1328,1348,1368,1388,1408,1428,1448,1468,1488,1508,1528,1548,1568,1588,1608,1628,1648,1668,1688,1708,1728,1748,1768,1776,1784,1792,1800,1808,1816,1825,1836,1844,1852,1860,1868,1879,1887,1895,1903,1911,1919,1927,1935,1944,1958,1966,1974,1982,1990,1998,2006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-13,-20,-20,-20,-20,-20,-20,-20,-6,-20,-11,-11,-6,-20,-20,-8,-20,-20,-20,-20,-9,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-18,-20,-20,-20,-20,-16,-12,-20,-20,-20,-20,-20,-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,40,60,80,100,120,140,160,180,200,220,240,260,280,300,320,340,360,380,400,420,433,453,473,493,513,533,553,573,579,599,610,621,627,647,667,675,695,715,735,755,764,784,804,824,844,864,884,904,924,944,964,984,1004,1024,1044,1064,1084,1104,1124,1144,1164,1184,1204,1224,1244,1264,1284,1304,1324,1344,1364,1384,1404,1424,1444,1464,1484,1504,1524,1544,1564,1584,1604,1624,1644,1664,1684,1704,1724,1744,1764,1782,1802,1822,1842,1862,1878,1890,1910,1930,1950,1970,1990,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
